,location,total_sqft,bath,bhk
7388,Whitefield,750.0,1.0,1
7391,Whitefield,1173.0,2.0,2
7392,Whitefield,1200.0,3.0,3
7396,Whitefield,3425.0,5.0,4
7401,Whitefield,2173.0,3.0,3
7403,Whitefield,905.0,1.0,1
7404,Whitefield,1870.0,3.0,3
7405,Whitefield,1320.0,2.0,2
7406,Whitefield,2901.0,4.0,3
7407,Whitefield,1485.0,2.0,2
7408,Whitefield,1755.0,3.0,3
7410,Whitefield,2225.0,3.0,3
7411,Whitefield,1250.0,2.0,2
7412,Whitefield,605.0,1.0,1
7415,Whitefield,2210.0,3.0,3
7416,Whitefield,1173.0,2.0,2
7417,Whitefield,1740.0,4.0,3
7418,Whitefield,1216.0,2.0,2
7420,Whitefield,1655.0,3.0,3
7423,Whitefield,1180.0,2.0,2
7425,Whitefield,2023.0,4.0,3
7426,Whitefield,2134.0,4.0,3
7429,Whitefield,905.0,1.0,1
7435,Whitefield,1452.0,3.0,3
7436,Whitefield,2850.0,5.0,4
7439,Whitefield,2830.0,5.0,4
7440,Whitefield,1295.0,2.0,2
7441,Whitefield,840.0,1.0,1
7442,Whitefield,640.0,1.0,1
7443,Whitefield,1991.0,3.0,3
7447,Whitefield,1655.0,3.0,3
7448,Whitefield,1850.0,3.0,3
7449,Whitefield,1200.0,3.0,3
7450,Whitefield,1290.0,2.0,2
7453,Whitefield,1216.0,2.0,2
7454,Whitefield,1356.0,2.0,2
7455,Whitefield,1338.0,2.0,2
7458,Whitefield,3450.0,4.0,3
7462,Whitefield,1267.0,2.0,2
7463,Whitefield,2400.0,4.0,4
7464,Whitefield,1836.0,3.0,3
7466,Whitefield,3596.0,3.0,3
7467,Whitefield,1275.0,2.0,3
7470,Whitefield,1216.0,2.0,2
7471,Whitefield,1495.0,3.0,2
7472,Whitefield,1564.0,3.0,3
7473,Whitefield,1585.0,3.0,3
7476,Whitefield,1558.0,3.0,3
7477,Whitefield,1216.0,2.0,2
7479,Whitefield,1704.0,3.0,3
7483,Whitefield,1300.0,2.0,2
7484,Whitefield,1570.0,3.0,3
7485,Whitefield,1216.0,2.0,2
7487,Whitefield,1216.0,2.0,2
7489,Whitefield,2025.0,4.0,3
7490,Whitefield,1346.0,2.0,3
7494,Whitefield,2990.0,3.0,4
7497,Whitefield,1720.0,3.0,3
7498,Whitefield,1600.0,3.0,3
7499,Whitefield,1655.0,3.0,3
7500,Whitefield,1740.0,3.0,3
7502,Whitefield,1350.0,2.0,2
7504,Whitefield,1216.0,2.0,2
7505,Whitefield,2900.0,4.0,4
7506,Whitefield,1340.0,2.0,2
7508,Whitefield,1500.0,3.0,3
7509,Whitefield,1626.0,3.0,3
7511,Whitefield,1100.0,2.0,2
7513,Whitefield,1270.0,2.0,3
7514,Whitefield,3117.0,3.0,3
7515,Whitefield,1216.0,2.0,2
7517,Whitefield,3150.0,3.0,3
7519,Whitefield,2956.0,5.0,4
7523,Whitefield,2247.0,3.0,3
7524,Whitefield,3940.0,5.0,4
7528,Whitefield,1180.0,2.0,2
7529,Whitefield,2140.0,3.0,3
7530,Whitefield,1314.0,2.0,2
7537,Whitefield,1431.0,3.0,3
7538,Whitefield,524.0,1.0,1
7539,Whitefield,2830.0,4.0,4
7540,Whitefield,2135.0,3.0,4
7542,Whitefield,3075.0,2.0,4
7543,Whitefield,1760.0,3.0,3
7544,Whitefield,1655.0,3.0,3
7545,Whitefield,840.0,1.0,1
7546,Whitefield,1725.0,3.0,3
7549,Whitefield,516.0,1.0,1
7551,Whitefield,6000.0,4.0,4
7552,Whitefield,1639.0,3.0,3
7553,Whitefield,1820.0,3.0,3
7555,Whitefield,3565.0,4.0,4
7556,Whitefield,3410.0,5.0,4
7559,Whitefield,4500.0,4.0,4
7560,Whitefield,1250.0,2.0,2
7562,Whitefield,1277.0,2.0,2
7563,Whitefield,1820.0,3.0,3
7564,Whitefield,3453.0,4.0,4
7570,Whitefield,2280.0,4.0,3
7571,Whitefield,2882.0,5.0,4
7573,Whitefield,1639.5,3.0,3
7576,Whitefield,1190.0,2.0,2
7578,Whitefield,1270.0,2.0,2
7579,Whitefield,1220.0,2.0,2
7582,Whitefield,3758.0,3.0,3
7587,Whitefield,1216.0,2.0,2
7589,Whitefield,5400.0,5.0,4
7590,Whitefield,1396.0,3.0,3
7599,Whitefield,1615.0,3.0,3
7605,Whitefield,1200.0,2.0,2
7608,Whitefield,1216.0,2.0,2
7610,Whitefield,2321.0,4.0,3
7611,Whitefield,1224.0,2.0,2
7612,Whitefield,1655.0,3.0,3
7614,Whitefield,4144.0,5.0,5
7617,Whitefield,1200.0,3.0,3
7618,Whitefield,2444.0,4.0,4
7619,Whitefield,1270.0,2.0,2
7620,Whitefield,1660.0,3.0,3
7621,Whitefield,1270.0,2.0,2
7623,Whitefield,1173.0,2.0,2
7624,Whitefield,1362.0,2.0,2
7626,Whitefield,1457.0,2.0,3
7627,Whitefield,1720.0,3.0,3
7631,Whitefield,1564.0,3.0,3
7635,Whitefield,1639.0,3.0,3
7636,Whitefield,1760.0,3.0,3
7637,Whitefield,613.0,1.0,1
7638,Whitefield,1730.0,3.0,3
7640,Whitefield,877.0,1.0,1
7644,Yelachenahalli,1464.0,2.0,3
7645,Yelachenahalli,2400.0,1.0,2
7646,Yelachenahalli,1700.0,3.0,3
7647,Yelachenahalli,1080.0,2.0,2
7648,Yelachenahalli,1400.0,2.0,2
7649,Yelachenahalli,1330.0,3.0,3
7650,Yelachenahalli,800.0,1.0,2
7651,Yelachenahalli,1100.0,2.0,2
7652,Yelachenahalli,1365.0,2.0,3
7653,Yelachenahalli,1103.0,2.0,2
7654,Yelachenahalli,1000.0,2.0,2
7656,Yelahanka,1326.0,2.0,2
7663,Yelahanka,1705.0,3.0,3
7664,Yelahanka,1234.0,2.0,2
7665,Yelahanka,1315.0,2.0,2
7666,Yelahanka,1170.0,2.0,2
7668,Yelahanka,697.0,1.0,1
7670,Yelahanka,2195.0,4.0,3
7672,Yelahanka,1614.0,3.0,3
7674,Yelahanka,628.0,1.0,1
7677,Yelahanka,654.0,1.0,1
7684,Yelahanka,1825.0,3.0,3
7685,Yelahanka,1603.0,3.0,3
7686,Yelahanka,1304.0,2.0,2
7692,Yelahanka,1517.0,3.0,3
7696,Yelahanka,1327.0,2.0,2
7699,Yelahanka,1566.0,3.0,3
7701,Yelahanka,1270.0,2.0,2
7702,Yelahanka,1400.0,2.0,3
7704,Yelahanka,1322.0,2.0,2
7705,Yelahanka,1100.0,2.0,2
7706,Yelahanka,1200.0,2.0,2
7708,Yelahanka,4000.0,5.0,5
7709,Yelahanka,2675.0,4.0,4
7711,Yelahanka,654.0,1.0,1
7712,Yelahanka,1465.0,3.0,3
7716,Yelahanka,1692.0,3.0,3
7721,Yelahanka,2145.0,3.0,3
7723,Yelahanka,1322.0,2.0,2
7726,Yelahanka,602.0,1.0,1
7727,Yelahanka,1100.0,2.0,2
7728,Yelahanka,1614.0,2.0,3
7729,Yelahanka,1890.0,3.0,3
7730,Yelahanka,1556.0,3.0,3
7731,Yelahanka,1610.0,4.0,3
7737,Yelahanka,1859.0,3.0,3
7739,Yelahanka,1322.0,2.0,2
7742,Yelahanka,2600.0,4.0,4
7743,Yelahanka,1305.0,2.0,2
7745,Yelahanka,1711.0,3.0,3
7746,Yelahanka,1315.0,2.0,2
7747,Yelahanka,3600.0,6.0,6
7749,Yelahanka,1614.0,3.0,3
7750,Yelahanka,1650.0,3.0,3
7755,Yelahanka,3990.0,4.0,4
7756,Yelahanka,1620.0,3.0,3
7757,Yelahanka,654.0,1.0,1
7758,Yelahanka,1614.0,3.0,3
7759,Yelahanka,694.0,1.0,1
7760,Yelahanka,1115.0,2.0,2
7761,Yelahanka,2317.0,4.0,3
7762,Yelahanka,1653.0,3.0,3
7763,Yelahanka,654.0,1.0,1
7765,Yelahanka,1445.0,2.0,2
7767,Yelahanka,602.0,1.0,1
7768,Yelahanka,697.0,1.0,1
7770,Yelahanka,682.0,1.0,1
7772,Yelahanka,1560.0,2.0,3
7773,Yelahanka,1780.0,3.0,3
7774,Yelahanka,1342.0,2.0,3
7775,Yelahanka,1823.0,3.0,3
7776,Yelahanka,1792.0,3.0,3
7777,Yelahanka,1304.0,2.0,2
7780,Yelahanka,1300.0,2.0,2
7781,Yelahanka,1705.0,3.0,3
7783,Yelahanka,1835.0,3.0,3
7784,Yelahanka,1847.0,3.0,3
7786,Yelahanka,1890.0,3.0,3
7787,Yelahanka,700.0,1.0,1
7788,Yelahanka,1491.0,3.0,3
7789,Yelahanka,2088.0,5.0,4
7794,Yelahanka,1600.0,3.0,3
7798,Yelahanka,1705.0,3.0,3
7799,Yelahanka,1350.0,2.0,3
7800,Yelahanka,1633.0,3.0,3
7801,Yelahanka,827.5,1.0,1
7803,Yelahanka,1355.0,2.0,3
7806,Yelahanka,1104.0,2.0,2
7808,Yelahanka,1175.0,2.0,2
7809,Yelahanka,1322.0,2.0,2
7810,Yelahanka,602.0,1.0,1
7811,Yelahanka,1315.0,2.0,2
7814,Yelahanka,567.0,1.0,1
7816,Yelahanka,602.0,2.0,1
7818,Yelahanka,1234.0,2.0,2
7821,Yelahanka,1267.0,3.0,2
7822,Yelahanka,1360.0,2.0,2
7824,Yelahanka New Town,650.0,1.0,1
7825,Yelahanka New Town,500.0,1.0,1
7826,Yelahanka New Town,440.0,1.0,1
7827,Yelahanka New Town,1610.0,3.0,3
7828,Yelahanka New Town,1700.0,3.0,3
7829,Yelahanka New Town,650.0,1.0,1
7830,Yelahanka New Town,350.0,1.0,1
7832,Yelahanka New Town,1385.0,2.0,2
7833,Yelahanka New Town,500.0,2.0,1
7834,Yelahanka New Town,650.0,1.0,1
7835,Yelahanka New Town,450.0,1.0,1
7837,Yelahanka New Town,960.0,2.0,2
7839,Yelahanka New Town,1209.0,2.0,3
7840,Yelahanka New Town,1400.0,2.0,3
7841,Yelahanka New Town,450.0,1.0,1
7842,Yelahanka New Town,500.0,1.0,1
7843,Yelahanka New Town,1420.0,2.0,3
7845,Yelahanka New Town,2200.0,2.0,2
7846,Yelahanka New Town,488.0,1.0,1
7847,Yelahanka New Town,1100.0,2.0,2
7850,Yelahanka New Town,1000.0,2.0,2
7851,Yelahanka New Town,650.0,1.0,1
7853,Yelahanka New Town,1740.0,3.0,3
7854,Yelahanka New Town,1290.0,2.0,2
7856,Yelenahalli,1240.0,2.0,2
7857,Yelenahalli,1200.0,2.0,2
7859,Yelenahalli,1260.0,2.0,2
7861,Yelenahalli,1175.0,2.0,2
7862,Yelenahalli,1650.0,3.0,3
7863,Yelenahalli,1200.0,2.0,2
7864,Yelenahalli,1200.0,2.0,2
7865,Yelenahalli,1160.0,2.0,2
7867,Yeshwanthpur,1693.0,3.0,3
7868,Yeshwanthpur,667.0,1.0,1
7869,Yeshwanthpur,1950.0,4.0,4
7871,Yeshwanthpur,665.0,1.0,1
7875,Yeshwanthpur,671.0,1.0,1
7876,Yeshwanthpur,1277.5,2.0,2
7877,Yeshwanthpur,668.0,1.0,1
7878,Yeshwanthpur,1185.0,2.0,2
7879,Yeshwanthpur,1195.0,2.0,2
7880,Yeshwanthpur,1313.0,3.0,3
7881,Yeshwanthpur,1400.0,2.0,2
7884,Yeshwanthpur,673.0,1.0,1
7885,Yeshwanthpur,717.0,2.0,2
7888,Yeshwanthpur,605.0,1.0,1
7890,Yeshwanthpur,669.0,1.0,1
7892,Yeshwanthpur,3027.0,4.0,3
7895,Yeshwanthpur,670.0,1.0,1
7898,Yeshwanthpur,1240.0,2.0,2
7899,Yeshwanthpur,1713.0,3.0,3
7900,Yeshwanthpur,1144.0,2.0,2
7901,Yeshwanthpur,1541.0,2.0,2
7903,Yeshwanthpur,1362.0,2.0,2
7904,Yeshwanthpur,666.0,1.0,1
7905,Yeshwanthpur,1855.0,3.0,3
7907,Yeshwanthpur,1165.0,2.0,2
7910,Yeshwanthpur,1825.0,3.0,3
7912,Yeshwanthpur,994.0,2.0,1
7913,Yeshwanthpur,650.0,1.0,1
7914,Yeshwanthpur,1855.0,3.0,3
7915,Yeshwanthpur,1500.0,3.0,3
7920,Yeshwanthpur,674.0,1.0,1
7922,Yeshwanthpur,672.0,1.0,1
7925,Yeshwanthpur,1195.0,2.0,2
7926,Yeshwanthpur,1692.0,3.0,3
7928,Yeshwanthpur,2500.0,5.0,6
7933,Yeshwanthpur,1855.0,3.0,3
7934,Yeshwanthpur,1876.0,3.0,3
7936,other,2770.0,4.0,3
7939,other,600.0,1.0,1
7942,other,1500.0,2.0,2
7944,other,4395.0,3.0,3
7945,other,845.0,2.0,2
7946,other,2511.0,3.0,3
7947,other,1660.0,2.0,3
7949,other,1200.0,2.0,2
7950,other,1200.0,3.0,3
7954,other,782.0,2.0,2
7955,other,1800.0,3.0,3
7956,other,1413.0,2.0,3
7957,other,945.0,2.0,2
7958,other,1870.0,3.0,3
7959,other,1260.0,2.0,3
7961,other,2795.0,4.0,3
7963,other,1904.0,3.0,3
7964,other,2000.0,3.0,3
7967,other,1500.0,3.0,3
7969,other,1783.0,3.0,3
7970,other,912.0,2.0,3
7973,other,1580.0,3.0,3
7974,other,1415.0,3.0,3
7976,other,2405.0,4.0,3
7977,other,1500.0,2.0,2
7982,other,1060.0,2.0,2
7983,other,2600.0,8.0,8
7985,other,1285.0,2.0,2
7986,other,4050.0,3.0,3
7989,other,1280.0,2.0,2
7990,other,3045.0,3.0,3
7993,other,900.0,2.0,2
7998,other,1560.0,3.0,3
8001,other,1200.0,4.0,4
8003,other,1645.0,3.0,3
8004,other,1200.0,2.0,2
8006,other,1350.0,2.0,3
8007,other,1800.0,3.0,3
8009,other,1762.0,3.0,3
8011,other,1200.0,3.0,3
8012,other,2023.71,3.0,3
8018,other,2150.0,4.0,3
8021,other,3309.0,4.0,4
8022,other,5000.0,9.0,11
8024,other,1150.0,2.0,2
8027,other,1200.0,2.0,2
8030,other,1753.0,3.0,3
8032,other,720.0,2.0,2
8035,other,1200.0,3.0,4
8036,other,700.0,1.0,1
8038,other,1595.0,3.0,3
8039,other,1353.0,2.0,2
8040,other,1200.0,2.0,1
8043,other,1325.0,2.0,3
8046,other,1056.0,2.0,2
8049,other,1544.0,3.0,3
8050,other,1200.0,2.0,2
8051,other,540.0,1.0,1
8052,other,1578.0,3.0,3
8054,other,1600.0,2.0,2
8055,other,416.0,1.0,1
8058,other,834.0,1.0,1
8059,other,1125.0,4.0,3
8060,other,3000.0,5.0,4
8061,other,2160.0,5.0,6
8063,other,469.0,1.0,1
8068,other,1630.0,2.0,2
8070,other,1200.0,2.0,3
8071,other,1350.0,3.0,3
8072,other,4046.0,4.0,4
8073,other,1180.0,2.0,3
8074,other,1355.0,2.0,2
8075,other,600.0,1.0,1
8076,other,1875.0,3.0,3
8077,other,600.0,2.0,2
8080,other,1750.0,3.0,3
8083,other,1092.0,2.0,3
8086,other,1855.0,3.0,3
8090,other,425.0,1.0,1
8092,other,600.0,1.0,1
8093,other,1468.0,2.0,2
8094,other,4300.0,5.0,4
8096,other,775.0,2.0,2
8099,other,1352.0,3.0,3
8101,other,1200.0,3.0,4
8102,other,1976.0,3.0,3
8103,other,5500.0,4.0,4
8104,other,1200.0,3.0,3
8107,other,1180.0,2.0,2
8108,other,686.0,1.0,1
8110,other,1500.0,4.0,4
8112,other,1282.0,2.0,2
8114,other,1500.0,2.0,3
8115,other,1300.0,1.0,2
8116,other,530.0,1.0,1
8117,other,1350.0,2.0,2
8119,other,2400.0,6.0,8
8121,other,1141.0,2.0,2
8124,other,950.0,1.0,1
8131,other,1480.0,3.0,3
8132,other,1600.0,3.0,3
8133,other,1200.0,4.0,4
8135,other,1500.0,3.0,3
8136,other,1824.0,3.0,3
8137,other,750.0,1.0,1
8144,other,6000.0,5.0,4
8145,other,2400.0,3.0,3
8147,other,1500.0,2.0,3
8148,other,3095.0,3.0,3
8150,other,1200.0,1.0,1
8151,other,1500.0,3.0,3
8153,other,1560.0,5.0,5
8155,other,1560.0,3.0,3
8158,other,485.0,1.0,1
8164,other,1200.0,3.0,3
8165,other,1050.0,2.0,2
8166,other,1596.0,3.0,3
8170,other,1200.0,3.0,3
8171,other,1132.0,2.0,2
8173,other,1515.0,3.0,3
8176,other,1380.0,2.0,2
8179,other,4346.0,5.0,4
8181,other,2200.0,3.0,3
8182,other,3329.0,3.0,3
8183,other,3600.0,4.0,4
8184,other,3500.0,3.0,4
8186,other,1093.0,2.0,2
8188,other,1535.0,3.0,3
8190,other,1100.0,2.0,2
8193,other,2197.0,4.0,3
8195,other,1100.0,2.0,2
8196,other,1600.0,3.0,4
8197,other,1450.0,2.0,3
8198,other,2000.0,3.0,4
8202,other,1756.0,3.0,3
8203,other,1532.0,3.0,3
8204,other,1650.0,3.0,3
8205,other,1200.0,2.0,2
8207,other,1525.0,2.0,3
8211,other,2400.0,3.0,4
8212,other,1000.0,2.0,2
8214,other,3040.0,1.0,2
8216,other,1390.0,3.0,3
8218,other,1135.0,2.0,2
8219,other,900.0,2.0,2
8223,other,2500.0,3.0,3
8228,other,1168.0,3.0,3
8230,other,2100.0,4.0,4
8232,other,1515.0,3.0,3
8237,other,2700.0,4.0,6
8238,other,2000.0,3.0,3
8239,other,2400.0,4.0,5
8240,other,1760.0,3.0,3
8241,other,595.0,1.0,1
8246,other,1170.0,2.0,2
8247,other,2200.0,4.0,4
8254,other,1650.0,3.0,3
8256,other,1670.0,3.0,3
8260,other,1250.0,2.0,3
8261,other,1650.0,4.0,3
8262,other,800.0,2.0,2
8263,other,1225.0,2.0,2
8265,other,3675.0,4.0,4
8266,other,1200.0,2.0,2
8269,other,1350.0,2.0,2
8271,other,1614.0,3.0,3
8272,other,1188.0,2.0,2
8273,other,1480.0,3.0,3
8274,other,680.0,2.0,2
8277,other,955.0,2.0,2
8279,other,2479.13,3.0,3
8280,other,1100.0,2.0,2
8283,other,1925.0,3.0,3
8284,other,650.0,1.0,1
8286,other,2000.0,3.0,3
8287,other,1050.0,2.0,2
8289,other,2204.0,2.0,3
8295,other,1685.0,2.0,3
8297,other,1550.0,3.0,3
8298,other,500.0,1.0,1
8300,other,3155.0,4.0,3
8301,other,1765.0,3.0,3
8302,other,1265.0,2.0,2
8303,other,1012.0,2.0,2
8304,other,2045.0,4.0,3
8306,other,2400.0,4.0,6
8307,other,581.91,2.0,1
8308,other,1158.0,2.0,3
8309,other,925.0,2.0,2
8310,other,1415.0,2.0,2
8313,other,4750.0,5.0,4
8314,other,1840.0,3.0,3
8315,other,1350.0,2.0,2
8316,other,824.0,2.0,2
8317,other,1340.0,2.0,3
8318,other,1620.0,2.0,3
8319,other,1533.0,3.0,3
8320,other,1560.0,3.0,3
8322,other,750.0,1.0,1
8323,other,1375.0,2.0,3
8330,other,1500.0,3.0,3
8332,other,1140.0,2.0,2
8333,other,1198.0,2.0,2
8334,other,4000.0,4.0,4
8336,other,1370.0,2.0,2
8340,other,1000.0,1.0,2
8341,other,1200.0,2.0,2
8345,other,1050.0,1.0,1
8346,other,1200.0,2.0,3
8354,other,400.0,1.0,1
8356,other,1575.0,4.0,5
8358,other,4800.0,5.0,4
8359,other,1200.0,2.0,2
8361,other,1100.0,2.0,2
8363,other,1300.0,2.0,2
8365,other,3500.0,4.0,4
8367,other,1000.0,2.0,3
8370,other,800.0,1.0,1
8375,other,2400.0,3.0,3
8376,other,1533.0,3.0,3
8379,other,1452.55,2.0,2
8380,other,2357.0,3.0,3
8381,other,1170.0,2.0,2
8382,other,1411.0,3.0,3
8384,other,3095.0,3.0,3
8386,other,1100.0,3.0,3
8388,other,3600.0,4.0,4
8391,other,1945.0,3.0,3
8393,other,1650.0,3.0,3
8394,other,1550.0,2.0,3
8396,other,1150.0,2.0,3
8397,other,1200.0,3.0,3
8398,other,1229.0,3.0,3
8399,other,1030.0,2.0,2
8400,other,600.0,1.0,1
8401,other,1165.0,2.0,2
8404,other,3000.0,4.0,4
8406,other,1315.0,2.0,2
8407,other,1210.0,2.0,2
8410,other,30000.0,4.0,4
8412,other,1170.0,2.0,2
8413,other,1600.0,2.0,2
8415,other,1370.0,2.0,3
8417,other,1980.0,3.0,3
8419,other,1700.0,3.0,3
8420,other,1900.0,3.0,3
8422,other,1100.0,2.0,2
8423,other,1929.0,3.0,3
8424,other,3161.0,4.0,4
8426,other,3515.0,3.0,3
8428,other,1100.0,2.0,2
8432,other,700.0,1.0,1
8437,other,3000.0,3.0,3
8438,other,1100.0,2.0,2
8439,other,1260.0,1.0,1
8440,other,1500.0,1.0,1
8441,other,600.0,1.0,1
8443,other,1165.0,2.0,2
8444,other,1272.0,4.0,3
8446,other,1600.0,5.0,5
8448,other,1000.0,2.0,3
8450,other,2400.0,4.0,3
8452,other,1463.0,1.0,2
8454,other,2401.0,3.0,3
8455,other,1875.0,2.0,3
8457,other,890.0,1.0,1
8460,other,2400.0,3.0,3
8462,other,1690.0,3.0,3
8465,other,1350.0,2.0,2
8466,other,1460.0,3.0,3
8467,other,1685.0,3.0,3
8468,other,800.0,1.0,1
8469,other,4000.0,5.0,4
8471,other,792.0,2.0,2
8474,other,2400.0,5.0,5
8477,other,461.82,1.0,1
8478,other,1500.0,2.0,3
8481,other,1260.0,2.0,2
8485,other,2820.0,3.0,3
8486,other,1950.0,3.0,3
8488,other,1350.0,2.0,3
8489,other,4051.0,4.0,4
8490,other,2100.0,3.0,3
8491,other,1991.0,3.0,3
8493,other,1200.0,3.0,3
8495,other,3000.0,4.0,4
8496,other,2400.0,6.0,6
8498,other,1375.0,2.0,2
8499,other,1693.0,3.0,3
8506,other,1150.0,2.0,3
8510,other,1058.0,2.0,2
8511,other,900.0,1.0,1
8512,other,1672.0,3.0,3
8515,other,1250.0,3.0,3
8516,other,1468.0,3.0,2
8520,other,1480.0,2.0,3
8523,other,2280.0,3.0,3
8524,other,2000.0,3.0,3
8527,other,1080.0,2.0,3
8528,other,2400.0,2.0,3
8530,other,1125.0,2.0,2
8531,other,1596.0,3.0,3
8532,other,1639.0,3.0,3
8534,other,1740.0,3.0,3
8535,other,1372.0,2.0,3
8537,other,6200.0,5.0,5
8540,other,925.0,2.0,2
8541,other,1200.0,3.0,4
8542,other,1200.0,2.0,2
8543,other,2500.0,3.0,3
8544,other,1584.0,3.0,4
8545,other,1570.0,3.0,3
8546,other,3000.0,3.0,3
8550,other,1750.0,3.0,3
8551,other,1500.0,1.0,2
8552,other,2100.0,6.0,6
8554,other,705.0,1.0,1
8555,other,1340.0,3.0,3
8559,other,1260.0,1.0,1
8560,other,1200.0,2.0,2
8561,other,1270.0,2.0,4
8562,other,1200.0,3.0,3
8565,other,3100.0,5.0,4
8567,other,1200.0,4.0,4
8568,other,3259.0,3.0,3
8571,other,596.0,1.0,1
8572,other,10000.0,16.0,16
8573,other,1200.0,4.0,4
8574,other,1910.0,3.0,3
8577,other,1750.0,3.0,3
8579,other,985.0,2.0,2
8580,other,1300.0,2.0,2
8581,other,1490.0,2.0,3
8585,other,650.0,1.0,1
8586,other,1500.0,2.0,3
8587,other,1350.0,4.0,4
8588,other,910.0,1.0,1
8591,other,532.0,1.0,1
8592,other,1060.0,3.0,3
8594,other,1550.0,2.0,2
8598,other,1000.0,2.0,2
8600,other,1500.0,2.0,3
8601,other,1865.0,4.0,3
8603,other,3500.0,4.0,4
8607,other,1320.0,2.0,3
8608,other,2150.0,6.0,6
8611,other,675.0,3.0,2
8612,other,1801.0,3.0,3
8614,other,2990.0,4.0,4
8615,other,2400.0,2.0,2
8617,other,1150.0,2.0,2
8618,other,1200.0,3.0,3
8625,other,1390.0,2.0,3
8626,other,1550.0,2.0,3
8629,other,1500.0,4.0,4
8631,other,1839.0,3.0,3
8633,other,900.0,2.0,2
8635,other,1500.0,3.0,3
8638,other,750.0,2.0,1
8639,other,600.0,3.0,2
8640,other,1605.0,2.0,3
8643,other,1500.0,1.0,1
8645,other,1200.0,2.0,2
8646,other,1200.0,2.0,2
8647,other,1904.0,3.0,3
8648,other,2770.0,4.0,3
8649,other,813.0,1.0,1
8652,other,1630.0,2.0,3
8654,other,2425.0,4.0,4
8658,other,1280.0,2.0,2
8659,other,735.0,1.0,1
8660,other,500.0,1.0,1
8662,other,1200.0,4.0,3
8663,other,1200.0,2.0,2
8664,other,1200.0,3.0,3
8665,other,1265.0,2.0,3
8668,other,1850.0,3.0,3
8669,other,2360.0,4.0,4
8670,other,1030.0,2.0,2
8672,other,2000.0,3.0,3
8673,other,1575.0,3.0,3
8674,other,1300.0,2.0,3
8676,other,1380.0,2.0,2
8681,other,3100.0,3.0,3
8682,other,1190.0,2.0,2
8683,other,1827.0,3.0,3
8684,other,1500.0,3.0,3
8690,other,1645.0,3.0,3
8691,other,1200.0,4.0,4
8694,other,1097.0,2.0,2
8695,other,1600.0,3.0,4
8697,other,900.0,2.0,2
8698,other,1200.0,2.0,2
8699,other,1355.0,2.0,2
8701,other,7500.0,4.0,4
8704,other,4104.0,4.0,4
8707,other,2080.0,2.0,2
8708,other,1505.0,2.0,2
8709,other,1200.0,3.0,3
8710,other,1810.0,4.0,3
8712,other,1530.0,2.0,3
8717,other,1500.0,2.0,3
8721,other,1400.0,2.0,2
8722,other,1533.0,3.0,3
8725,other,745.0,2.0,2
8727,other,1355.0,2.0,2
8728,other,833.0,1.0,1
8730,other,3000.0,5.0,4
8731,other,1220.0,2.0,2
8732,other,3811.0,3.0,4
8733,other,1545.0,3.0,3
8735,other,1350.0,2.0,2
8737,other,1200.0,2.0,3
8739,other,2000.0,4.0,5
8743,other,1280.0,4.0,4
8744,other,1200.0,3.0,3
8746,other,1655.0,3.0,3
8747,other,1150.0,2.0,2
8749,other,1200.0,2.0,3
8750,other,1200.0,2.0,2
8755,other,1500.0,2.0,2
8758,other,4500.0,9.0,9
8761,other,1550.0,3.0,3
8764,other,1758.0,3.0,3
8765,other,3179.0,5.0,4
8767,other,1200.0,3.0,2
8769,other,1800.0,3.0,3
8772,other,3900.0,4.0,4
8773,other,2400.0,4.0,3
8774,other,1645.0,3.0,3
8776,other,2600.0,3.0,3
8777,other,950.0,2.0,2
8783,other,1900.0,3.0,3
8785,other,1402.0,2.0,3
8787,other,2100.0,3.0,3
8791,other,1200.0,3.0,3
8792,other,814.0,2.0,2
8795,other,1590.0,3.0,3
8799,other,1450.0,2.0,3
8801,other,1340.0,2.0,2
8804,other,1665.0,3.0,3
8806,other,2300.0,4.0,4
8807,other,1210.0,2.0,2
8812,other,1065.0,2.0,2
8815,other,1636.0,3.0,3
8816,other,3600.0,4.0,4
8819,other,1200.0,3.0,3
8823,other,1000.0,1.0,2
8826,other,1170.0,2.0,2
8827,other,4830.0,5.0,4
8828,other,850.0,2.0,2
8832,other,2065.0,3.0,3
8833,other,1150.0,2.0,2
8836,other,2550.0,4.0,3
8837,other,3080.0,2.0,4
8840,other,450.0,1.0,1
8841,other,1100.0,2.0,2
8846,other,1036.0,2.0,2
8849,other,1376.0,4.0,4
8854,other,1080.0,2.0,2
8858,other,1475.0,2.0,3
8859,other,1200.0,3.0,3
8861,other,2631.0,3.0,4
8862,other,830.0,2.0,2
8863,other,1500.0,2.0,2
8866,other,856.0,2.0,2
8867,other,1143.0,2.0,2
8869,other,1117.0,2.0,2
8870,other,600.0,1.0,1
8874,other,1200.0,3.0,3
8875,other,2675.0,4.0,4
8879,other,1477.0,2.0,3
8880,other,3500.0,5.0,4
8881,other,1793.0,3.0,3
8885,other,1020.0,2.0,2
8889,other,3300.0,5.0,4
8890,other,1200.0,3.0,3
8894,other,1718.0,3.0,3
8895,other,1200.0,2.0,3
8896,other,985.0,2.0,2
8901,other,1030.0,2.0,2
8903,other,1150.0,2.0,2
8906,other,1500.0,2.0,3
8907,other,900.0,2.0,2
8912,other,1750.0,2.0,4
8914,other,1100.0,2.0,2
8915,other,1180.0,2.0,2
8917,other,1540.0,3.0,3
